	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	Prediction
3072	109	BKT Controller(26)	M 2_3_times_5_6	2	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	109	M  done	23	done	29	0.9999807863604125
3073	110	BKT Controller(26)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	110	AS JCommTable6.R1C0	4	JCommTable6.R1C0	31	0.6260804056454022
3074	111	BKT Controller(26)	AS 1_7_plus_3_7	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	111	AS JCommTable6.R0C0	4	JCommTable6.R0C0	32	0.6000096368120132
3075	112	BKT Controller(26)	AS 1_7_plus_3_7	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	112	AS done	4	done	30	0.9891248202857006
3076	113	BKT Controller(26)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	113	M  JCommTable6.R1C0	23	JCommTable6.R1C0	32	0.9981395718291162
3077	114	BKT Controller(26)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	114	M  JCommTable6.R0C0	24	JCommTable6.R0C0	33	0.9931771465101505
3078	115	BKT Controller(26)	M 4_9_times_1_3	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	115	M  done	24	done	31	0.999988555938711
3079	116	BKT Controller(26)	AS 7_9_plus_4_9	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	116	AS JCommTable6.R1C0	5	JCommTable6.R1C0	33	0.7581789628522447
3080	117	BKT Controller(26)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	117	AS JCommTable6.R0C0	5	JCommTable6.R0C0	34	0.7432088338913677
3081	118	BKT Controller(26)	AS 7_9_plus_4_9	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	118	AS done	5	done	32	0.9967585064559611
3082	119	BKT Controller(26)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	119	M  JCommTable6.R1C0	24	JCommTable6.R1C0	34	0.998603626907008
3083	120	BKT Controller(26)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	120	M  JCommTable6.R0C0	25	JCommTable6.R0C0	35	0.9945215887175277
3084	121	BKT Controller(26)	M 3_2_times_1_3	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	121	M  done	25	done	33	0.9999931836898102
3085	122	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	122	AD JCommTable8.R0C0	3	JCommTable8.R0C0	6	0.7744384886006856
3086	123	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	123	AD JCommTable4.R1C0	3	JCommTable4.R1C0	6	0.5462298145471683
3087	124	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	124	AD JCommTable5.R1C0	3	JCommTable5.R1C0	5	0.4851729900163588
3088	125	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17		1/1/1970 2:17	incorrect	1	0	0	Single-KC	125	AD JCommTable6.R1C0	6	JCommTable6.R1C0	35	0.31842674284976263
3089	126	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	126	AD JCommTable4.R0C0	3	JCommTable4.R0C0	4	0.4526822910434842
3090	127	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	Single-KC	127	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	0.4496823438084182
3091	128	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	hint	0	1	1	Single-KC	128	AD JCommTable6.R1C0	7	JCommTable6.R1C0	36	0.38583991526398737
3092	129	BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	2	1	1	Single-KC	129	AD JCommTable6.R0C0	6	JCommTable6.R0C0	36	0.2420637828076434
3093	130	BKT Controller(26)	AD 5_3_plus_2_5	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	130	AD done	4	done	34	0.982170432455736
3094	131	BKT Controller(26)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	131	M  JCommTable6.R1C0	25	JCommTable6.R1C0	37	0.9989520521393057
3095	132	BKT Controller(26)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	132	M  JCommTable6.R0C0	26	JCommTable6.R0C0	37	0.9956022818557664
3096	133	BKT Controller(26)	M 3_2_times_1_4	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	133	M  done	26	done	35	0.9999959400778726
3097	134	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	134	AD JCommTable8.R0C0	4	JCommTable8.R0C0	7	0.9331453372582046
3098	135	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18		1/1/1970 2:18	incorrect	1	0	0	Single-KC	135	AD JCommTable4.R0C0	4	JCommTable4.R0C0	5	0.6788025295796353
3099	136	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	136	AD JCommTable4.R1C0	4	JCommTable4.R1C0	7	0.702320256535211
3100	137	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	137	AD JCommTable5.R1C0	4	JCommTable5.R1C0	6	0.5865734900730881
3101	138	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	138	AD JCommTable4.R0C0	5	JCommTable4.R0C0	6	0.8437484538711695
3102	139	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	139	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	0.5151570723826401
3103	140	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	140	AD JCommTable6.R1C0	8	JCommTable6.R1C0	38	0.457935953367699
3104	141	BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	1	1	0	Single-KC	141	AD JCommTable6.R0C0	7	JCommTable6.R0C0	38	0.2973721576347352
3105	142	BKT Controller(26)	AD 5_6_plus_5_7	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	142	AD done	5	done	36	0.9965387695448443
3106	1	BKT Controller(27)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	Single-KC	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	1	0.30144844003813637
3107	2	BKT Controller(27)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	Single-KC	2	M  JCommTable6.R1C0	1	JCommTable6.R1C0	1	0.31435178609229714
3108	3	BKT Controller(27)	M 2_3_times_11_9	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	Single-KC	3	M  done	1	done	1	0.21723107824115323
3109	4	BKT Controller(27)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	4	M  JCommTable6.R1C0	2	JCommTable6.R1C0	2	0.3793145211263441
3110	5	BKT Controller(27)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	5	M  JCommTable6.R0C0	2	JCommTable6.R0C0	2	0.3498736587669496
3111	6	BKT Controller(27)	M 3_2_times_1_3	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	Single-KC	6	M  done	2	done	2	0.31783946103313604
3112	7	BKT Controller(27)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	7	M  JCommTable6.R1C0	3	JCommTable6.R1C0	3	0.44891252633753614
3113	8	BKT Controller(27)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	8	M  JCommTable6.R0C0	3	JCommTable6.R0C0	3	0.401605685426011
3114	9	BKT Controller(27)	M 2_3_times_1_2	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	9	M  done	3	done	3	0.4389163025080585
3115	10	BKT Controller(27)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	10	M  JCommTable6.R1C0	4	JCommTable6.R1C0	4	0.5205703188499177
3116	11	BKT Controller(27)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	11	M  JCommTable6.R0C0	4	JCommTable6.R0C0	4	0.4556261024726161
3117	12	BKT Controller(27)	M 1_6_times_1_3	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	12	M  done	4	done	4	0.5677300865382766
3118	13	BKT Controller(27)	M 1_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	13	M  JCommTable6.R1C0	5	JCommTable6.R1C0	5	0.5913915580063052
3119	14	BKT Controller(27)	M 1_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	14	M  JCommTable6.R0C0	5	JCommTable6.R0C0	5	0.5107112611121758
3120	15	BKT Controller(27)	M 1_3_times_3_2	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	15	M  done	5	done	5	0.6879930287996309
3121	16	BKT Controller(27)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	16	M  JCommTable6.R1C0	6	JCommTable6.R1C0	6	0.6586118437991745
3122	17	BKT Controller(27)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	17	M  JCommTable6.R0C0	6	JCommTable6.R0C0	6	0.5655375072248616
3123	18	BKT Controller(27)	M 5_6_times_1_7	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	18	M  done	6	done	6	0.7873307751352171
3124	19	BKT Controller(27)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	19	M  JCommTable6.R1C0	7	JCommTable6.R1C0	7	0.7200092476472056
3125	20	BKT Controller(27)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	20	M  JCommTable6.R0C0	7	JCommTable6.R0C0	7	0.6188057684403336
3126	21	BKT Controller(27)	M 7_10_times_2_5	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	Single-KC	21	M  done	7	done	7	0.8614120353008753
3127	22	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	Single-KC	22	AD JCommTable6.R1C0	1	JCommTable6.R1C0	8	0.04814527026781907
3128	23	BKT Controller(27)	AD 4_9_plus_3_4	1	done	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	Single-KC	23	AD done	1	done	8	0.1551650297958273
3129	24	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	Single-KC	24	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	0.08999214305918839
3130	25	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	Single-KC	25	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	0.1298051298884262
3131	26	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	Single-KC	26	AD JCommTable6.R1C0	2	JCommTable6.R1C0	9	0.06368449991810117
3132	27	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	Single-KC	27	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	0.05687450849355429
3133	28	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	Single-KC	28	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	0.16521869862849856
3134	29	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	Single-KC	29	AD JCommTable6.R0C0	1	JCommTable6.R0C0	8	0.03586532132616517
3135	30	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	30	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	0.1870272132055303
3136	31	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	31	AD JCommTable6.R1C0	3	JCommTable6.R1C0	10	0.08379759077643933
3137	32	BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	incorrect	1	1	1	Single-KC	32	AD JCommTable6.R0C0	2	JCommTable6.R0C0	9	0.04698039352377028
3138	33	BKT Controller(27)	AD 4_9_plus_3_4	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	33	AD done	2	done	9	0.48977771845371565
3139	34	BKT Controller(27)	M 4_9_times_1_3	1	JCommTable8.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	34	M  JCommTable8.R0C0	1	JCommTable8.R0C0	2	1.464399526722548e-10
3140	35	BKT Controller(27)	M 4_9_times_1_3	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	35	M  JCommTable5.R1C0	1	JCommTable5.R1C0	2	2.1793176061907313e-09
3141	36	BKT Controller(27)	M 4_9_times_1_3	1	JCommTable4.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	36	M  JCommTable4.R1C0	1	JCommTable4.R1C0	2	7.1041463098718015e-09
3142	37	BKT Controller(27)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	37	M  JCommTable6.R0C0	8	JCommTable6.R0C0	10	0.6693613146040114
3143	38	BKT Controller(27)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	38	M  JCommTable6.R1C0	8	JCommTable6.R1C0	11	0.7741510726182036
3144	39	BKT Controller(27)	M 4_9_times_1_3	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	Single-KC	39	M  done	8	done	10	0.912553932592584
3145	40	BKT Controller(27)	AS 2_9_plus_3_9	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	40	AS JCommTable5.R1C0	1	JCommTable5.R1C0	3	1.4726067562681577e-08
3146	41	BKT Controller(27)	AS 2_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	41	AS JCommTable6.R0C0	1	JCommTable6.R0C0	11	0.09042902766172779
3147	42	BKT Controller(27)	AS 2_9_plus_3_9	1	JCommTable8.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	42	AS JCommTable8.R0C0	1	JCommTable8.R0C0	3	3.5606738057389326e-10
3148	43	BKT Controller(27)	AS 2_9_plus_3_9	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	43	AS JCommTable6.R1C0	1	JCommTable6.R1C0	12	0.10825414408606596
3149	44	BKT Controller(27)	AS 2_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	44	AS JCommTable6.R0C0	2	JCommTable6.R0C0	12	0.1609469576424836
3150	45	BKT Controller(27)	AS 2_9_plus_3_9	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	Single-KC	45	AS done	1	done	11	0.5283793881537181
3151	46	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	46	M  JCommTable6.R1C0	9	JCommTable6.R1C0	13	0.8204344907578816
3152	47	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	47	M  JCommTable6.R0C0	9	JCommTable6.R0C0	13	0.7162860735787094
3153	48	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	48	M  JCommTable5.R1C0	2	JCommTable5.R1C0	4	2.1793176061907313e-09
3154	49	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable4.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	Single-KC	49	M  JCommTable4.R1C0	2	JCommTable4.R1C0	3	7.1041463098718015e-09
3155	50	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	Single-KC	50	M  JCommTable6.R0C0	10	JCommTable6.R0C0	14	0.7589494665870054
3156	51	BKT Controller(27)	M 2_3_times_5_6	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	Single-KC	51	M  JCommTable6.R1C0	10	JCommTable6.R1C0	14	0.8589610176041578
3157	52	BKT Controller(27)	M 2_3_times_5_6	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	52	M  done	9	done	12	0.9460063185154655
3158	53	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	2	0	0	Single-KC	53	AD JCommTable6.R1C0	4	JCommTable6.R1C0	15	0.10951986773203164
3159	54	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable8.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	Single-KC	54	AD JCommTable8.R0C0	2	JCommTable8.R0C0	4	0.28674692065899526
3160	55	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	55	AD JCommTable5.R1C0	2	JCommTable5.R1C0	5	0.22956729356160152
3161	56	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable4.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	56	AD JCommTable4.R1C0	2	JCommTable4.R1C0	4	0.22622334848616127
3162	57	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	57	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	0.13351406573303992
3163	58	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	58	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	0.23026022931543402
3164	59	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	Single-KC	59	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	0.2824936004156593
3165	60	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	60	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	0.2800444188570951
3166	61	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	61	AD JCommTable5.R1C0	3	JCommTable5.R1C0	6	0.30968069860811503
3167	62	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	62	AD JCommTable6.R1C0	5	JCommTable6.R1C0	16	0.1419147920207251
3168	63	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	Single-KC	63	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	0.33589532992870447
3169	64	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	64	AD JCommTable6.R0C0	3	JCommTable6.R0C0	15	0.061321063754002106
3170	65	BKT Controller(27)	AD 4_5_plus_2_7	1	done	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	65	AD done	3	done	13	0.833808413665913
3171	66	BKT Controller(27)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	Single-KC	66	AD JCommTable6.R1C0	6	JCommTable6.R1C0	17	0.18193410209133873
3172	67	BKT Controller(27)	AD 4_5_plus_2_7	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	67	AD done	4	done	14	0.9632657446977083
3173	68	BKT Controller(27)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	Single-KC	68	M  JCommTable6.R1C0	11	JCommTable6.R1C0	18	0.8903264983358701
3174	69	BKT Controller(27)	M 3_2_times_1_4	1	done	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	Single-KC	69	M  done	10	done	15	0.967122590440994
